ID,State,Type,Address,Price,Bedroom,Bathroom,Parking
438350320,TAS,Unit,"2/10 Burnside Ave, New Town",$360 per week,1 bedroom,1 bathroom,1 parking space
438350252,TAS,House,"16 Darwin Street, Midway Point",$540 per week,3 bedrooms,1 bathroom,4 parking spaces
438349728,TAS,House,"17 Cornwall Street, Rose Bay",$950 per week,4 bedrooms,3 bathrooms,4 parking spaces
438349368,TAS,House,"3 Brixham Ct, Glenorchy",$520 per week,3 bedrooms,1 bathroom,2 parking spaces
438349292,TAS,Unit,"1/14 Ashfield Street, Sandy Bay",$460 per week,2 bedrooms,1 bathroom,
438348788,TAS,House,"6 Atunga Street, Taroona",$500 per week,2 bedrooms,1 bathroom,1 parking space
438348684,TAS,House,"1/4 Ellerslie Road, Battery Point",$420 per week,1 bedroom,1 bathroom,
438348244,TAS,House,"347 Argyle St, North Hobart",$600 per week,2 bedrooms,2 bathrooms,
438348208,TAS,Townhouse,"12/58 Barossa Road, Glenorchy",$650.00 Per Week,3 bedrooms,2 bathrooms,2 parking spaces
438347864,TAS,Apartment,"4/1 Heathfield Avenue, Hobart",$450 per week,1 bedroom,1 bathroom,
437324092,TAS,House,"11A Abbotsfield Road, Claremont",$820.00 Per Week,4 bedrooms,2 bathrooms,5 parking spaces
431774714,TAS,House,"16 Sunvale Avenue, Sandy Bay",$800 per week,5 bedrooms,2 bathrooms,2 parking spaces
433166378,TAS,House,"18 Osborne Street, Sandy Bay",$800 per week,3 bedrooms,2 bathrooms,2 parking spaces
436027000,TAS,House,"3/12 Woodlyn Court, South Hobart",$710 per week,3 bedrooms,3 bathrooms,3 parking spaces
435483307,TAS,Townhouse,"36 Paperbark Crescent, Kingston",$640 per week,3 bedrooms,2 bathrooms,2 parking spaces
436334524,TAS,Unit,"3/1 Norfolk Crescent, Sandy Bay",$585 per week,2 bedrooms,1 bathroom,2 parking spaces
430715706,TAS,House,"9 Pine Street, West Hobart",$570 per week,3 bedrooms,1 bathroom,1 parking space
431558606,TAS,House,"4 Lower Jordan Hill Road, West Hobart",$530 per week,3 bedrooms,1 bathroom,1 parking space
435667968,TAS,House,"19 Crosby Road, Rosetta",$530 per week,3 bedrooms,1 bathroom,2 parking spaces
430768970,TAS,Apartment,"7/7 Montgomery Court, Sandy Bay",$520 per week,2 bedrooms,1 bathroom,1 parking space
434509323,TAS,Apartment,"9/14 Ashfield Street, Sandy Bay",$500 per week,2 bedrooms,1 bathroom,1 parking space
434035295,TAS,Unit,"3/60 Malcombe Street, Longford",$470.00 per week,3 bedrooms,2 bathrooms,1 parking space
435449807,TAS,House,"1/63 Kensington Street, New Norfolk",$440 per week,2 bedrooms,1 bathroom,2 parking spaces
432980922,TAS,House,"2/30 Hobart Road, Kings Meadows",$420 per week,2 bedrooms,1 bathroom,4 parking spaces
435834208,TAS,House,"17/17-23 Regent Street, Sandy Bay",$420 per week,2 bedrooms,1 bathroom,
430703518,TAS,House,"20 Somerville Street, Sorell",$395 per week,2 bedrooms,1 bathroom,2 parking spaces
431697986,TAS,Unit,"2/14 Carinya Street, Blackmans Bay",$380 per week,1 bedroom,1 bathroom,1 parking space
438346848,TAS,Apartment,"4/62-64 Westbury Road, South Launceston",$395.00 per week,2 bedrooms,1 bathroom,3 parking spaces
438346816,TAS,Unit,"4/71 Stewart Street, Devonport",$360 per week,2 bedrooms,1 bathroom,1 parking space
438346632,TAS,House,"23 Pedder Street, South Launceston",$560.00 per week,3 bedrooms,1 bathroom,2 parking spaces
438346504,TAS,House,"20 Gladman Street, East Launceston",$610.00 per week,3 bedrooms,1 bathroom,1 parking space
438346164,TAS,House,"133 George Street, Devonport",$425 per week,3 bedrooms,1 bathroom,2 parking spaces
438346108,TAS,Townhouse,"8/58 Barossa Road, Glenorchy",$650 per week,3 bedrooms,2 bathrooms,2 parking spaces
438345628,TAS,House,"5 Wandeet Place, Sandy Bay",$1200 per week,5 bedrooms,3 bathrooms,2 parking spaces
438345400,TAS,House,"1 Fern Street, Kingston",$540 per week,3 bedrooms,1 bathroom,2 parking spaces
438345388,TAS,House,"3 Maisie Place Place, Ulverstone",$260 pw,5 bedrooms,4 bathrooms,5 parking spaces
438344304,TAS,House,"11 Old Coach Road, Gravelly Beach",$470 per week,4 bedrooms,1 bathroom,2 parking spaces
438344180,TAS,House,"214 Old Beach Road, Old Beach",$600 per week,4 bedrooms,3 bathrooms,4 parking spaces
438343932,TAS,House,"2 Kerran Crescent, South Launceston",$480 per week,3 bedrooms,1 bathroom,3 parking spaces
438343156,TAS,House,"20 Wilson Pl, Ulverstone",$440 per week,4 bedrooms,2 bathrooms,1 parking space
438343128,TAS,House,"4 South Charles Street, South Launceston",$370.00,3 bedrooms,1 bathroom,1 parking space
438342844,TAS,House,"44 Wariga Road, Glenorchy",$580 per week,3 bedrooms,1 bathroom,3 parking spaces
438342092,TAS,House,"Flat, 2 Crown Street, Bellerive",$370 per week,1 bedroom,1 bathroom,
438341540,TAS,House,"35 Jubilee Avenue, Brighton",$500 per week,3 bedrooms,1 bathroom,2 parking spaces
438341532,TAS,House,"13 Munnings Place, Bridgewater",$480 per week,3 bedrooms,1 bathroom,3 parking spaces
438340160,TAS,House,"67 Bernacchi Drive, Orford",$360 per week,2 bedrooms,1 bathroom,
438339832,TAS,House,"1/4 Evelyn Crescent, Sandy Bay",$500 per week,4 bedrooms,1 bathroom,1 parking space
438339784,TAS,House,"23 Macrobertsons Terrace, Claremont",$630 per week,3 bedrooms,2 bathrooms,3 parking spaces
438339776,TAS,House,"1 Husten Circle, New Norfolk",$450 per week,2 bedrooms,1 bathroom,
438339580,TAS,House,"222 Denholms Road, Cambridge",$450 per week,1 bedroom,1 bathroom,2 parking spaces
438339564,TAS,Unit,"1/65 Brittons Road, Smithton",$350 per Week,2 bedrooms,1 bathroom,2 parking spaces
438338720,TAS,House,"4 Madeline Court, Glenorchy",$560 per week,3 bedrooms,1 bathroom,2 parking spaces
438338644,TAS,Studio,"3/6A Rupert Avenue, Mount Stuart",$250 per week,1 bathroom,1 parking space,
438338556,TAS,Unit,"2/61 Quayle Street, Sandy Bay",$475 Per Week,2 bedrooms,1 bathroom,
438338084,TAS,House,"302A Elizabeth Street, North Hobart",$850 per week,6 bedrooms,2 bathrooms,
438337844,TAS,Unit,"1/10 Rennie Court, Norwood",$395 per week,2 bedrooms,1 bathroom,1 parking space
438337832,TAS,House,"9 Flinders Drive, Somerset",$400 per week,3 bedrooms,1 bathroom,3 parking spaces
438337740,TAS,Unit,"2/58 King Street, Bellerive",$480 per week,2 bedrooms,1 bathroom,1 parking space
438337720,TAS,House,"11 Springfield Court Court, Devonport",$440 pw,3 bedrooms,1 bathroom,4 parking spaces
438337444,TAS,House,"4 Pelissier Street, Somerset",$450 per week,2 bedrooms,2 bathrooms,1 parking space
438337396,TAS,House,"24 Merivale Street, South Launceston",$550 per week,3 bedrooms,1 bathroom,1 parking space
438337168,TAS,House,"16 Carnegie St, Claremont",$500 per week,3 bedrooms,1 bathroom,7 parking spaces
426775366,TAS,Apartment,"5B/117 Collins Street, Hobart",$900 per week,3 bedrooms,3 bathrooms,2 parking spaces
437199632,TAS,House,"7 Queen Street, Sandy Bay",$850 per week,4 bedrooms,2 bathrooms,2 parking spaces
438337108,TAS,Townhouse,"1A Short Street, Glebe",$850 per week,4 bedrooms,2 bathrooms,2 parking spaces
435711236,TAS,House,"17 Shoobridge Street, Glebe",$750 per week,3 bedrooms,2 bathrooms,1 parking space
433763287,TAS,House,"484 churchill ave, Sandy Bay",$740 per week,3 bedrooms,2 bathrooms,2 parking spaces
437290924,TAS,House,"40 Bath Street, Battery Point",$720 per week,3 bedrooms,2 bathrooms,
435752928,TAS,House,"1 Cosgrove Avenue, South Hobart",$710 per week,3 bedrooms,2 bathrooms,2 parking spaces
435916536,TAS,House,"4/28 Pearl Place, Blackmans Bay",$680 per week,3 bedrooms,2 bathrooms,2 parking spaces
437171600,TAS,House,"12 Rattle Street, New Town",$680 p/w,6 bedrooms,2 bathrooms,3 parking spaces
415534471,TAS,House,"13 Dalton Avenue, West Hobart",$680 per week,4 bedrooms,2 bathrooms,4 parking spaces
436544484,TAS,House,"44 Taroona Crescent, Taroona",$655 per week,3 bedrooms,1 bathroom,2 parking spaces
434891087,TAS,House,"2 Carter Court, New Norfolk",$650 p.w.,3 bedrooms,2 bathrooms,2 parking spaces
433597630,TAS,House,"49 Quayle Street, Sandy Bay",$620 per week,2 bedrooms,1 bathroom,
432363350,TAS,Apartment,"12 Mistral Place, Hobart",$600 per week,2 bedrooms,1 bathroom,1 parking space
432111430,TAS,House,"8 Eleni Avenue, Kingston",$600 per week,3 bedrooms,2 bathrooms,2 parking spaces
436032780,TAS,House,"1 Frome Street, Glenorchy",$600 per week,3 bedrooms,1 bathroom,4 parking spaces
432694850,TAS,Unit,"1/9 Hilltop Court, Kings Meadows",$595 per week,3 bedrooms,2 bathrooms,2 parking spaces
430987542,TAS,Apartment,"1/3 Digney Street, Sandy Bay",$590 per week,3 bedrooms,1 bathroom,2 parking spaces
435561407,TAS,Unit,"2/529 Churchill Avenue, Sandy Bay",$575 per week,2 bedrooms,1 bathroom,2 parking spaces
430771166,TAS,House,"10 Elanore Place, Glenorchy",$550 per week,3 bedrooms,1 bathroom,4 parking spaces
427784714,TAS,Apartment,"5/50 Marieville Esplanade, Sandy Bay",$550 per week,2 bedrooms,1 bathroom,1 parking space
423893614,TAS,House,"17 Rannah Street, Electrona",$550 per week,3 bedrooms,2 bathrooms,2 parking spaces
430610290,TAS,Townhouse,"6/5 Lynton Avenue, South Hobart",$520 per week,2 bedrooms,1 bathroom,2 parking spaces
428853354,TAS,Villa,"2/36 Tollard Drive, Rokeby",$520 per week,3 bedrooms,2 bathrooms,
433301922,TAS,Townhouse,"17/10 Waterworks Road, Dynnyrne",$500 per week,2 bedrooms,1 bathroom,2 parking spaces
427494162,TAS,House,"8 Vivian, Strahan",$480 per week,3 bedrooms,1 bathroom,2 parking spaces
434720815,TAS,House,"57 Thomas Road, Woodbridge",$480 p.w.,2 bedrooms,2 bathrooms,
412740571,TAS,Unit,"4/1 Fisher Avenue, Sandy Bay",$475 per week,2 bedrooms,1 bathroom,1 parking space
431792394,TAS,Unit,"1/6 Namoi Place, Lenah Valley",$460 per week,2 bedrooms,1 bathroom,1 parking space
434699567,TAS,House,"29 Frankcomb Street, Huonville",$450 per week,2 bedrooms,1 bathroom,2 parking spaces
438237124,TAS,House,"1/4 Pollock Place, Sorell",$440 per week,2 bedrooms,1 bathroom,1 parking space
433428546,TAS,House,"3 Viola Crescent, Gagebrook",$430 per week,3 bedrooms,1 bathroom,1 parking space
434485871,TAS,Townhouse,"1/62 Wariga Road, Glenorchy",$415 per week,2 bedrooms,1 bathroom,1 parking space
434442271,TAS,Unit,"1/2 Roger Retreat, Newnham",$400 per week,2 bedrooms,1 bathroom,1 parking space
435246179,TAS,House,"2/22 Penquite Road, Newstead",$390 per week,2 bedrooms,1 bathroom,1 parking space
435328679,TAS,Studio,"10/16B Stoke Street, New Town",$380 per week,1 bedroom,1 bathroom,1 parking space
416130249,TAS,House,"51 Hobart Road, New Norfolk",$350 per week,2 bedrooms,1 bathroom,1 parking space
433470614,TAS,Studio,"60B Forest Road, Trevallyn",$310 per week,1 bedroom,1 bathroom,
435626896,TAS,Unit,"1/17 Hillside Crescent, West Launceston",$220 per week,1 bedroom,1 bathroom,1 parking space
438336916,TAS,House,"17A Nichols Street, Kings Meadows",$700.00 per week,4 bedrooms,3 bathrooms,6 parking spaces
438336856,TAS,House,"4 McClements Street, Howrah",$620 per week,3 bedrooms,2 bathrooms,2 parking spaces
438336800,TAS,House,"1/37 Belhaven Crescent, Newstead",$530 per week,3 bedrooms,1 bathroom,1 parking space
438335876,TAS,House,"23 West Street, South Launceston",$480 per week,3 bedrooms,1 bathroom,2 parking spaces
438335528,TAS,House,"24-26 Gloucester Street, West Launceston",$550 per week,3 bedrooms,1 bathroom,1 parking space
438335236,TAS,House,"9/57 Warwick St, Hobart",$620 per week,2 bedrooms,1 bathroom,1 parking space
438335040,TAS,Unit,"101/123 Hampden Road, Battery Point",$495 per week,1 bedroom,1 bathroom,1 parking space
438335016,TAS,House,"7 Westbury Road, South Launceston",$650 per week - Furnished,4 bedrooms,study,1 bathroom
438334764,TAS,House,"32719 Tasman Highway, Branxholm",$400 per week,3 bedrooms,1 bathroom,1 parking space
438334736,TAS,Unit,"5/17 French Street, Dynnyrne",$360 per week,1 bedroom,1 bathroom,1 parking space
438334720,TAS,House,"1/18 Henty Close, Old Beach",$450 per week,2 bedrooms,1 bathroom,1 parking space
438334692,TAS,Unit,"6/17 French Street, Dynnyrne",$320 per week,1 bedroom,1 bathroom,1 parking space
438334676,TAS,House,"87 Glen Road, Huonville",$495.00 p/w,3 bedrooms,study,1 bathroom
438334408,TAS,Unit,"11c Churchill Crescent, Newstead",$550 per week,2 bedrooms,2 bathrooms,4 parking spaces
438334256,TAS,Unit,"3/41-43 Killarney Road, Bridgewater",$460 per week,2 bedrooms,1 bathroom,1 parking space
438334248,TAS,House,"1/16 Fairfax Road, Glenorchy",$420 per week,3 bedrooms,1 bathroom,1 parking space
438334144,TAS,Villa,"2/49 Tranmere Road, Howrah",$650 per week,3 bedrooms,2 bathrooms,3 parking spaces
438333876,TAS,Apartment,"11/66 Burnett Street, North Hobart",$700 per week + fully furnished,2 bedrooms,1 bathroom,
438333704,TAS,House,"6 Auburn Road, Kingston Beach",$625 per week,4 bedrooms,1 bathroom,3 parking spaces
438333264,TAS,House,"11 Kennedy Street, Mayfield",$400 per week,3 bedrooms,1 bathroom,5 parking spaces
438332612,TAS,Unit,"1/14 Goodhart Place, Sandy Bay",$390 per week,2 bedrooms,1 bathroom,1 parking space
438332556,TAS,Apartment,"46a Wellwood Street, Lenah Valley",$450 per week,2 bedrooms,1 bathroom,1 parking space
438332440,TAS,House,"95 Channel Highway, Taroona",$450.00 per week,1 bedroom,1 bathroom,2 parking spaces
438332340,TAS,House,"3 Tanina Street, Kingston Beach",$650 per week,4 bedrooms,2 bathrooms,1 parking space
438332276,TAS,House,"3/30 Corby Avenue, West Hobart",$395 per week,1 bedroom,1 bathroom,1 parking space
438332260,TAS,Unit,"9/5 Davey Place, South Hobart",$350 per week,2 bedrooms,1 bathroom,1 parking space
438332000,TAS,Apartment,"2/60 Federal Street, North Hobart",$435 per week,2 bedrooms,1 bathroom,
438331996,TAS,House,"5 Wendover Place, New Town",$660 per week,3 bedrooms,1 bathroom,1 parking space
438331668,TAS,Apartment,"21/630 Main Road, Granton",$600 per week,3 bedrooms,2 bathrooms,1 parking space
438331440,TAS,House,"13 Proctors Road, Dynnyrne",$720 per week,3 bedrooms,1 bathroom,3 parking spaces
438330936,TAS,House,"27 Malachi Drive, Kingston",$680 per week,4 bedrooms,2 bathrooms,2 parking spaces
438330752,TAS,Unit,"1/189 Hobart road, Youngtown",$395 per week,2 bedrooms,1 bathroom,1 parking space
438330600,TAS,House,"38 Cypress Street, Newstead",$550 per week,3 bedrooms,1 bathroom,
438330380,TAS,Apartment,"12/47 North Terrace, Burnie",$310 per week,3 bedrooms,1 bathroom,
438329988,TAS,House,"2 Kennedy Street, Ocean Vista",$470 per week,3 bedrooms,1 bathroom,
438329932,TAS,Unit,"1/4 Capri Drive, Sandy Bay",$410 per week,1 bedroom,1 bathroom,1 parking space
438329600,TAS,House,"208 Strickland Avenue, South Hobart",$550 per week,3 bedrooms,1 bathroom,2 parking spaces
438329436,TAS,House,"3/13 Connaught Place, West Launceston",$340 per week,1 bedroom,1 bathroom,1 parking space
438329252,TAS,House,"20 Talita Avenue, Summerhill",$500 per week,3 bedrooms,1 bathroom,3 parking spaces
438329104,TAS,House,"58 Amy Street, West Moonah",$570 per week,3 bedrooms,1 bathroom,1 parking space
438329028,TAS,House,"34 High Street, East Launceston",$470 per week,3 bedrooms,1 bathroom,2 parking spaces
438328972,TAS,House,"3/11-13 Lawrence Street, Launceston",$530 per week,2 bedrooms,1 bathroom,1 parking space
438328876,TAS,House,"2/11 Jackson Street, Mowbray",$280 per week,1 bedroom,1 bathroom,
438328576,TAS,House,"14 Veulalee Avenue, Trevallyn",$450 per week,3 bedrooms,study,1 bathroom
438328420,TAS,House,"1/447 West Tamar Road, Riverside",$450 per week,2 bedrooms,1 bathroom,2 parking spaces
438328276,TAS,House,"2B Delamere Crescent, Trevallyn",$460 per week,3 bedrooms,1 bathroom,2 parking spaces
438328112,TAS,House,"2/25 Floreat Crescent, Trevallyn",$470 per week,3 bedrooms,2 bathrooms,3 parking spaces
438328068,TAS,House,"5/7 Beakley Dr, Glenorchy",$645 per week,3 bedrooms,2 bathrooms,2 parking spaces
438328016,TAS,House,"14 Henley Street, Lindisfarne",$500 per week,3 bedrooms,1 bathroom,2 parking spaces
438327768,TAS,House,"1 Bayley Street, Glebe",$700 per week,5 bedrooms,2 bathrooms,1 parking space
438327664,TAS,House,"235 Hobart Road, Kings Meadows",$460 per week,3 bedrooms,1 bathroom,6 parking spaces
438327576,TAS,House,"2/126 Talbot Road, South Launceston",$235 per week,1 bedroom,1 bathroom,1 parking space
438327540,TAS,House,"43 Melbourne Street, South Launceston",$460 per week,3 bedrooms,1 bathroom,1 parking space
438327116,TAS,House,"16 Kelp Street, Kingston",$965 per week,4 bedrooms,4 bathrooms,3 parking spaces
438327040,TAS,House,"132 Franmaree Road, Newnham",$570 per week,3 bedrooms,2 bathrooms,2 parking spaces
430586578,TAS,House,"9 Forster Street, New Town",$820 per week,4 bedrooms,2 bathrooms,2 parking spaces
431216198,TAS,Villa,"2/34 Waterloo Crescent, Battery Point",$675 per week,3 bedrooms,2 bathrooms,1 parking space
433504210,TAS,House,"5 Pocket Place, Newnham",$670 per week,4 bedrooms,2 bathrooms,2 parking spaces
428886434,TAS,Villa,"1/8 Loina Street, New Town",$650 per week,4 bedrooms,2 bathrooms,2 parking spaces
435827272,TAS,House,"4/2 Mowbray Court, Lenah Valley",$650 per week,4 bedrooms,2 bathrooms,1 parking space
435971992,TAS,House,"8 Carillion Court, Newnham",$640 per week,4 bedrooms,2 bathrooms,2 parking spaces
435971992,TAS,House,"8 Carillion Court, Newnham",$640 per week,4 bedrooms,2 bathrooms,2 parking spaces
435860040,TAS,House,"4 Dillon Street, Bellerive",$625 per week,3 bedrooms,1 bathroom,2 parking spaces
434177703,TAS,House,"12 Lennox Avenue, Lutana",$620 per week,3 bedrooms,1 bathroom,5 parking spaces
436034716,TAS,Unit,"2/36 Toorak Avenue, Mount Stuart",$585 per week,3 bedrooms,1 bathroom,1 parking space
434325351,TAS,House,"3 Norwich Lane, Howrah",$580 per week,3 bedrooms,2 bathrooms,3 parking spaces
433503558,TAS,House,"18 Allison Street, West Hobart",$580 p.w.,3 bedrooms,1 bathroom,
435816376,TAS,House,"1/36 Garden Road, Moonah",$565 per week,3 bedrooms,1 bathroom,1 parking space
435992824,TAS,Townhouse,"3a/144 Charles Street, Launceston",$550 per week,2 bedrooms,2 bathrooms,1 parking space
425469262,TAS,House,"8 Woolston Street, Trevallyn",$520 per week,3 bedrooms,2 bathrooms,2 parking spaces
432902926,TAS,House,"112 Waverley Street, Bellerive",$515 per week,3 bedrooms,1 bathroom,2 parking spaces
435835364,TAS,Apartment,"201/431 Elizabeth Street, North Hobart",$510 per week,1 bedroom,1 bathroom,1 parking space
436437544,TAS,Apartment,"3/192 George Street, Launceston",$500 per week,2 bedrooms,1 bathroom,2 parking spaces
432111698,TAS,House,"6 Amelia Street, Burnie",$500 per week,3 bedrooms,1 bathroom,1 parking space
432312266,TAS,House,"21 Freestone Crescent, Wynyard",$500 per week,3 bedrooms,1 bathroom,3 parking spaces
428474242,TAS,Studio,"6/395 Elizabeth Street, North Hobart",$495 p.w.,1 bedroom,1 bathroom,1 parking space
433090590,TAS,Studio,"7/395 Elizabeth Street, North Hobart",$495 per week,1 bedroom,1 bathroom,1 parking space
435898824,TAS,House,"106 Invermay Road, Invermay",$495 per week,3 bedrooms,1 bathroom,2 parking spaces
433646639,TAS,House,"298 Hobart Road, Youngtown",$490 per week,3 bedrooms,1 bathroom,2 parking spaces
422590826,TAS,Townhouse,"194 Brisbane Street, Launceston",$480 per week,3 bedrooms,2 bathrooms,
426041430,TAS,Apartment,"1/334 Liverpool Street, West Hobart",$480 per week,1 bedroom,1 bathroom,
433796711,TAS,Unit,"4/18 Ormley Street, Kings Meadows",$480 per week,2 bedrooms,1 bathroom,2 parking spaces
428349022,TAS,House,"5/17-19 Spring Street, Claremont",$470 per week,3 bedrooms,1 bathroom,2 parking spaces
435912608,TAS,House,"1/275 Churchill Avenue, Sandy Bay",$470 per week,2 bedrooms,1 bathroom,1 parking space
435929332,TAS,House,"47 Gascoyne Street, Kings Meadows",$470 per week,3 bedrooms,1 bathroom,2 parking spaces
414770355,TAS,House,"45 Upton Street, Launceston",$460 per week,2 bedrooms,1 bathroom,1 parking space
432817894,TAS,Unit,"2/36 Clare Street, New Town",$450 per week,1 bedroom,1 bathroom,
421966626,TAS,House,"59 A Cypress Street, Newstead",$450 per week,3 bedrooms,1 bathroom,
426347666,TAS,Villa,"1/13A Maddison Avenue, Brighton",$450 per week,2 bedrooms,1 bathroom,1 parking space
435711468,TAS,House,"36 Malunna Crescent, Parklands",$450 per week - FULLY FURNISHED!,2 bedrooms,1 bathroom,1 parking space
435572899,TAS,House,"18 Cedar Street, Newnham",$440 per week,3 bedrooms,1 bathroom,6 parking spaces
433495462,TAS,Unit,"Unit 3/58 Charles Street, Launceston",$440 per week,2 bedrooms,1 bathroom,
